OBJECTID,ID,ST_ABBREV,ACSTOTPOP,D_PM25_2,B_PM25_D2,P_PM25_D2,D_OZONE_2,B_OZONE_D2,P_OZONE_D2,D_DSLPM_2,B_DSLPM_D2,P_DSLPM_D2,D_CANCR_2,B_CANCR_D2,P_CANCR_D2,D_RESP_2,B_RESP_D2,P_RESP_D2,D_PTRAF_2,B_PTRAF_D2,P_PTRAF_D2,D_LDPNT_2,B_LDPNT_D2,P_LDPNT_D2,D_PNPL_2,B_PNPL_D2,P_PNPL_D2,D_PRMP_2,B_PRMP_D2,P_PRMP_D2,D_PTSDF_2,B_PTSDF_D2,P_PTSDF_D2,D_PWDIS_2,B_PWDIS_D2,P_PWDIS_D2,PM25,B_PM25,P_PM25,OZONE,B_OZONE,P_OZONE,DSLPM,B_DSLPM,P_DSLPM,CANCER,B_CANCR,P_CANCR,RESP,B_RESP,P_RESP,PTRAF,B_PTRAF,P_PTRAF,PRE1960PCT,B_LDPNT,P_LDPNT,PNPL,B_PNPL,P_PNPL,PRMP,B_PRMP,P_PRMP,PTSDF,B_PTSDF,P_PTSDF,PWDIS,B_PWDIS,P_PWDIS,VULEOPCT,B_VULEOPCT,P_VULEOPCT,VULSVI6PCT,B_VSVI6PCT,P_VSVI6PCT,MINORPCT,B_MINORPCT,P_MINORPCT,LOWINCPCT,B_LWINCPCT,P_LWINCPCT,LINGISOPCT,B_LNGISPCT,P_LNGISPCT,LESSHSPCT,B_LESHSPCT,P_LESHSPCT,UNDER5PCT,B_UNDR5PCT,P_UNDR5PCT,OVER64PCT,B_OVR64PCT,P_OVR64PCT,Shape_Length,Shape_Area
4941,40131036141,AZ,2054,-1607.120184,3,25,-11996.01919,3,25,-140.4834447,2,16,-9149.298565,3,24,-127.8432028,3,24,-151063.8653,1,6,-1.684781742,3,20,-11.2090577,3,26,-74.2955277,2,18,-201.105631,1,6,0,9,80,7.309609836,6,50,54.56108431,10,91,0.638956053,6,58,41.61344213,6,56,0.581464872,6,53,687.0786182,9,83,0.007662835,5,41,0.050981774,5,41,0.337915811,6,58,0.914681872,8,78,0,7,60,0.249426489,4,31,0.126046707,3,24,0.166504382,2,16,0.332348597,5,49,0.023872679,6,56,0.055365687,4,33,0.038948393,3,29,0.139240506,7,60,6023.704137,1891883.381
4942,40131036142,AZ,1218,-1360.891985,3,29,-10158.09927,3,29,-118.9598612,3,20,-7747.52704,3,28,-108.256241,3,28,-157254.1768,1,6,0,7,63,-9.97607389,3,28,-45.85599542,3,24,-142.5785867,1,8,0,9,80,7.309609836,6,50,54.56108431,10,91,0.638956053,6,58,41.61344213,6,56,0.581464872,6,53,844.64211,9,87,0,4,39,0.053583391,5,44,0.246301278,6,51,0.765816723,8,74,0,7,60,0.203612479,3,21,0.113596441,2,17,0.216748768,3,23,0.19047619,3,26,0,4,36,0.011627907,1,7,0.089490969,8,74,0.173234811,7,69,5884.318427,1278282.699
4943,40131036151,AZ,1255,2580.03401,8,74,19064.76261,8,74,213.1674864,8,76,14473.76757,8,75,200.7486546,8,74,46297.15773,7,69,65.75888023,9,85,19.92492703,8,74,311.9271454,9,84,644.4699164,9,88,0,9,80,7.389848361,6,52,54.60614248,10,92,0.610563812,6,55,41.45640994,6,55,0.574993241,6,50,132.6063819,4,39,0.188349515,9,84,0.057069864,5,49,0.893435627,9,80,1.845919448,9,88,0,7,60,0.634661355,8,79,0.316626595,9,83,0.574501992,7,69,0.694820717,9,89,0.185185185,10,93,0.277124183,9,82,0.114741036,9,89,0.053386454,2,17,14760.69066,8921610.579
4944,40131036152,AZ,2363,6206.00672,9,89,45858.32762,10,91,512.7524863,9,87,34815.16076,10,90,482.8802624,9,89,82943.07927,8,74,40.9403296,9,81,45.8399718,9,84,734.5026668,9,89,1851.961857,10,94,0,9,80,7.389848361,6,52,54.60614248,10,92,0.610563812,6,55,41.45640994,6,55,0.574993241,6,50,98.76508455,4,33,0.04875,7,67,0.054584285,5,45,0.874614478,8,79,2.205237266,10,90,0,7,60,0.711864742,9,85,0.344255755,9,86,0.697418536,8,78,0.726310948,10,92,0.124832215,9,86,0.315533981,9,86,0.09352518,8,77,0.107913669,5,48,3645.983113,723864.2972
4945,40131036153,AZ,1690,5444.471204,9,87,40231.07861,9,89,449.8329236,9,86,30543.01241,9,88,423.6263031,9,87,179518.0485,9,83,126.1712637,10,90,41.33148294,9,82,875.9719524,10,91,1895.194421,10,94,0,9,80,7.389848361,6,52,54.60614248,10,92,0.610563812,6,55,41.45640994,6,55,0.574993241,6,50,243.6620761,6,56,0.171253823,9,83,0.056099735,5,47,1.188967607,9,85,2.572370917,10,92,0,7,60,0.792415147,10,91,0.404666725,11,95,0.785798817,9,83,0.799031477,11,96,0.298025135,11,98,0.362304688,10,90,0.095266272,8,79,0.087573964,4,38,3339.258442,570390.5275
4946,40131037011,AZ,964,667.6802759,6,58,5068.745059,6,58,55.88773892,7,64,3776.463735,6,59,52.41759839,6,59,97151.13323,8,76,2.674624386,7,66,5.508043859,7,62,14.67111731,7,60,19.85515286,7,61,0,9,80,7.241325137,5,48,54.97306471,11,95,0.606130364,6,55,40.95763011,6,50,0.568494962,5,48,1053.652427,9,89,0.029007634,6,59,0.059737479,6,52,0.159115574,4,36,0.215339022,5,49,0,7,60,0.452115832,7,63,0.208364103,7,61,0.424273859,6,55,0.479957806,7,68,0,4,36,0.108401084,6,54,0.01659751,2,13,0.220954357,8,78,3515.946311,660146.0044
4947,40131037012,AZ,2280,-2583.327371,2,13,-19611.52414,2,13,-216.2357207,1,7,-14611.5476,2,12,-202.8093708,2,12,-308474.5542,1,2,0,7,63,-20.24224692,2,14,-63.22152653,3,20,-92.78532804,2,13,0,9,80,7.241325137,5,48,54.97306471,11,95,0.606130364,6,55,40.95763011,6,50,0.568494962,5,48,864.6850447,9,87,0,4,39,0.056741044,5,48,0.177216266,5,41,0.26008656,6,53,0,7,60,0.2,3,20,0.096941544,1,9,0.241666667,3,27,0.158333333,3,20,0,4,36,0.026824704,2,16,0.012719298,2,11,0.142105263,7,61,7886.585728,2230414.747
4948,40131037013,AZ,1573,1508.188864,7,66,11449.52926,7,67,126.2419582,8,71,8530.460994,7,67,118.403435,7,67,98396.67059,8,76,23.76294894,8,77,11.97156355,7,69,31.3950458,7,64,39.89830724,7,66,0,9,80,7.241325137,5,48,54.97306471,11,95,0.606130364,6,55,40.95763011,6,50,0.568494962,5,48,472.4357149,8,74,0.11409396,8,78,0.057479528,5,49,0.15073824,4,34,0.191565275,5,45,0,7,60,0.488874762,7,67,0.214043748,7,62,0.538461538,7,66,0.439287985,7,63,0.023489933,6,56,0.201649863,8,73,0,1,7,0.081373172,4,34,4100.428015,828183.5426
4949,40131037021,AZ,764,-768.3531656,4,38,-5745.640372,4,38,-63.39011678,4,31,-4313.141729,4,37,-59.94279879,4,37,-53752.46583,2,17,-17.16439706,1,5,-6.607721682,4,34,-22.2192817,4,34,-60.77540816,2,18,0,9,80,7.34336612,6,51,54.91269216,10,94,0.605837077,6,55,41.22190193,6,53,0.572890095,5,49,513.7273511,8,76,0.164044944,9,83,0.063151844,6,56,0.21235589,5,48,0.580847575,7,68,0,7,60,0.219515117,3,25,0.11855585,2,19,0.297120419,4,36,0.141909814,2,17,0,4,36,0.163666121,7,68,0.009162304,1,9,0.09947644,5,44,5423.957881,871314.63
4950,40131037022,AZ,1257,-1105.769487,4,33,-8268.793688,4,33,-91.22739391,3,25,-6207.224398,4,32,-86.26621302,4,31,-70114.0351,2,14,-13.84101867,1,6,-9.541786102,3,29,-37.54411418,3,27,-140.3739258,1,8,0,9,80,7.34336612,6,51,54.91269216,10,94,0.605837077,6,55,41.22190193,6,53,0.572890095,5,49,465.6241975,8,74,0.091917591,8,76,0.063366578,6,56,0.249328797,6,52,0.932217015,8,78,0,7,60,0.236674622,3,28,0.155551496,4,38,0.195704057,3,20,0.277645187,5,41,0.025682183,6,58,0.057984791,4,34,0.027048528,2,19,0.349244232,10,90,4398.62913,697154.8097
4951,40131037023,AZ,1205,-723.6474797,4,39,-5411.337339,4,39,-59.70184064,4,32,-4062.186871,4,38,-56.45510062,4,38,-65563.55563,2,15,0,7,63,-5.975604037,4,36,-24.68148281,4,33,-79.9638194,2,15,0,9,80,7.34336612,6,51,54.91269216,10,94,0.605837077,6,55,41.22190193,6,53,0.572890095,5,49,665.3200718,9,82,0,4,39,0.060638708,6,53,0.250460576,6,52,0.811449799,8,75,0,7,60,0.274688797,4,36,0.130840237,3,26,0.352697095,5,46,0.196680498,3,27,0.016871166,5,49,0.038709677,3,23,0.056431535,5,44,0.123651452,6,54,12050.04276,5248131.54
4952,40131039001,AZ,757,-256.5710734,5,46,-1889.718601,5,46,-23.85665482,5,41,-1460.376879,5,46,-20.47105202,5,46,-24675.61504,3,26,0,7,63,-1.712268201,5,45,-15.85262292,4,38,-30.84217842,4,30,0,9,80,7.36288224,6,52,54.22971242,9,88,0.684620202,7,64,41.90878903,6,58,0.587462738,6,55,708.1221018,9,83,0,4,39,0.049137375,4,38,0.45492656,7,63,0.885085465,8,77,0,7,60,0.310435931,5,42,0.182369182,6,50,0.208718626,3,22,0.412153236,7,60,0.112531969,9,85,0.104536489,6,53,0.018494055,2,14,0.237780713,9,80,4209.534709,947640.45
4953,40131039002,AZ,1478,1943.387311,7,69,14313.59779,8,70,180.7012757,8,74,11061.56613,8,71,155.0571629,8,71,88857.81657,8,75,8.653895944,8,71,13.49932383,8,70,166.5019379,8,79,411.2397422,9,85,0,9,80,7.36288224,6,52,54.22971242,9,88,0.684620202,7,64,41.90878903,6,58,0.587462738,6,55,336.6542715,7,65,0.032786885,7,61,0.051144685,5,41,0.630823385,8,71,1.558057819,9,86,0,7,60,0.535050117,8,71,0.266614519,8,75,0.410690122,6,53,0.659410112,9,86,0.086956522,9,81,0.261980831,9,81,0.118403248,10,90,0.062246279,3,22,3559.820272,607836.8764
4954,40131039003,AZ,1521,2844.366918,8,75,20949.5677,8,76,264.4767349,8,79,16189.85191,8,77,226.9436783,8,76,77063.665,8,74,15.45246454,8,74,19.42002652,8,73,216.851418,9,81,480.2518481,9,86,0,9,80,7.36288224,6,52,54.22971242,9,88,0.684620202,7,64,41.90878903,6,58,0.587462738,6,55,199.4857579,6,50,0.04,7,64,0.050270367,5,40,0.561338076,7,68,1.243172173,9,83,0,7,60,0.610453649,8,77,0.268356506,8,75,0.695595003,8,77,0.525312295,8,73,0,4,36,0.268916155,9,82,0.058514135,5,46,0.061801446,3,21,3365.891887,655838.1978
4955,40131039004,AZ,1933,-2459.595506,2,14,-18115.61731,2,15,-228.6996746,1,6,-13999.77153,2,13,-196.2438979,2,13,-1768288.445,1,0,-10.9711747,1,7,-16.20501564,2,18,-220.0275143,1,5,-383.5884531,1,2,0,9,80,7.36288224,6,52,54.22971242,9,88,0.684620202,7,64,41.90878903,6,58,0.587462738,6,55,5293.4312,11,99,0.032842582,7,61,0.048510262,4,38,0.658659797,8,72,1.148284993,9,82,0,7,60,0.183652354,2,17,0.110382944,2,15,0.124159338,2,10,0.24314537,4,35,0.022650057,6,55,0.03074952,2,19,0.022762545,2,17,0.218830833,8,78,5421.211453,1434515.421
4956,40131040001,AZ,2015,2749.380749,8,74,20081.86897,8,75,315.2795245,9,81,16530.13038,8,77,238.9095085,8,77,1239090.781,11,97,54.68362046,9,84,17.95932829,8,72,307.0001888,9,84,490.6877825,9,86,0,9,80,7.386514754,6,52,53.95215686,9,83,0.847033231,8,79,44.41001924,8,73,0.641856756,8,77,3328.954107,11,97,0.14691358,9,81,0.048249717,4,37,0.824789882,8,78,1.318286871,9,84,0,7,60,0.541191067,8,72,0.245735729,8,71,0.524565757,7,65,0.557816377,8,77,0.067700987,8,76,0.135249366,7,62,0.075434243,7,62,0.113647643,6,51,3852.74589,930760.7466
4957,40131040002,AZ,956,658.1386949,6,58,4807.138858,6,58,75.47068729,7,66,3956.934099,6,59,57.189457,7,60,64972.93006,8,72,0,7,63,4.151488888,6,59,63.27894579,7,69,95.41867079,8,72,0,9,80,7.386514754,6,52,53.95215686,9,83,0.847033231,8,79,44.41001924,8,73,0.641856756,8,77,729.2133258,9,84,0,4,39,0.046593574,4,35,0.710201163,8,74,1.070916245,9,81,0,7,60,0.449669237,7,62,0.191382075,6,54,0.567991632,7,68,0.331346841,5,49,0,4,36,0,1,4,0.248953975,11,99,0,1,0,3850.269331,924098.0342
4958,40131040003,AZ,1897,-83.33711119,5,49,-608.7061415,5,49,-9.556510059,5,46,-501.0485777,5,49,-7.24164097,5,48,-2779.225431,5,43,-0.917539042,3,22,-0.530167594,5,48,-9.432364275,5,41,-13.76238842,5,40,0,9,80,7.386514754,6,52,53.95215686,9,83,0.847033231,8,79,44.41001924,8,73,0.641856756,8,77,246.3343084,6,56,0.081325301,8,74,0.046990959,4,36,0.836029674,8,78,1.219817722,9,83,0,7,60,0.350520907,5,49,0.186551375,6,52,0.325777543,5,41,0.375264271,6,56,0,4,36,0.142040816,7,64,0.164470216,11,98,0.111755403,6,50,3850.243892,925677.1113
4959,40131040004,AZ,2164,2194.551655,8,71,16029.31817,8,72,251.655651,8,78,13194.32567,8,73,190.697217,8,74,270776.2187,9,87,21.31248862,8,76,13.56390512,8,70,211.7504187,9,81,305.5502254,9,82,0,9,80,7.386514754,6,52,53.95215686,9,83,0.847033231,8,79,44.41001924,8,73,0.641856756,8,77,911.3900463,9,87,0.071734475,8,72,0.045653965,4,34,0.712718513,8,74,1.028433869,9,80,0,7,60,0.493761553,7,67,0.240212871,7,69,0.439001848,6,56,0.548521257,8,76,0.178935447,10,92,0.184245661,8,71,0.035582255,3,26,0.054990758,2,17,3846.273341,925190.2163
4960,40131041001,AZ,1891,-42.61370659,5,49,-316.1962491,5,49,-4.648100123,5,48,-255.2505782,5,49,-3.671080803,5,49,-26487.17545,3,25,-0.118247165,3,23,-0.259879232,5,49,-1.087341869,5,49,-1.44356345,5,48,0,9,80,7.275469399,5,49,53.98441765,9,84,0.793573545,8,76,43.57911853,7,67,0.626766319,8,70,4522.174902,11,98,0.020188425,6,54,0.044369372,4,32,0.185642675,5,42,0.246460647,6,52,0,7,60,0.353370971,5,49,0.163087636,5,42,0.404019038,6,52,0.302722904,5,45,0.069192751,8,76,0.130671506,7,61,0.034373347,3,25,0.037546272,1,8,3790.531937,709575.9716
4961,40131041002,AZ,1739,-261.1783697,5,46,-1937.959108,5,46,-28.48809243,5,40,-1564.424576,5,46,-22.49996481,5,45,-159325.7123,1,5,-1.391786399,3,20,-1.638159294,5,45,-13.81097073,4,39,-24.83834817,4,34,0,9,80,7.275469399,5,49,53.98441765,9,84,0.793573545,8,76,43.57911853,7,67,0.626766319,8,70,4438.228731,11,98,0.038770053,7,63,0.045633097,4,34,0.384722881,7,60,0.691905085,8,71,0,7,60,0.335825187,5,47,0.155524659,4,38,0.265669925,4,31,0.405980449,7,60,0,4,36,0.173515982,7,69,0.043128235,4,33,0.044853364,2,12,4056.114644,1005853.425
4962,40131041003,AZ,1317,-1647.667112,3,25,-12225.78842,3,25,-179.7196799,2,11,-9869.312406,3,22,-141.9430411,3,21,-198011.0915,1,4,-17.81215592,1,5,-10.09837144,3,28,-81.39212677,2,16,-161.9419092,1,7,0,9,80,7.275469399,5,49,53.98441765,9,84,0.793573545,8,76,43.57911853,7,67,0.626766319,8,70,874.3414405,9,87,0.078651685,8,74,0.044590556,4,33,0.359396581,6,59,0.715073692,8,72,0,7,60,0.184510251,2,17,0.118987073,3,20,0.194381169,3,20,0.174639332,3,24,0,4,36,0.116352201,6,56,0.011389522,2,10,0.217160213,8,77,3758.321272,871844.754
4963,40131041004,AZ,2018,3307.769135,8,77,24543.84462,8,79,360.7957006,9,83,19813.10831,9,80,284.9573234,9,80,258721.7896,9,87,0,7,63,19.77403296,8,74,93.84945051,8,73,165.059004,8,78,0,9,80,7.275469399,5,49,53.98441765,9,84,0.793573545,8,76,43.57911853,7,67,0.626766319,8,70,569.0610154,8,79,0,4,39,0.043493172,4,31,0.206422751,5,47,0.363048835,7,60,0,7,60,0.581764123,8,75,0.256510141,8,73,0.609018831,8,72,0.554509415,8,76,0.011784512,5,43,0.210626186,8,75,0.112983152,9,88,0.040138751,1,9,4343.372442,1120200.53
4964,40131042021,AZ,1397,-1158.842525,4,33,-8525.267891,4,32,-123.8858998,2,19,-6943.955411,4,30,-99.88377035,3,29,-118315.4351,1,8,0,7,63,-6.905617154,4,34,-46.0508694,3,24,-83.54865429,2,14,0,9,80,7.30033306,6,50,53.70643007,8,79,0.780441096,8,75,43.74467295,7,68,0.629235444,8,71,745.3489698,9,84,0,4,39,0.043503154,4,31,0.290105581,6,55,0.526329497,7,66,0,7,60,0.242840372,4,30,0.130952933,3,26,0.190408017,2,19,0.295272727,5,44,0,4,36,0.083143508,5,45,0.052254832,5,41,0.164638511,7,68,3966.724827,899795.0851
4965,40131042022,AZ,1886,-1214.040574,4,31,-8931.343904,4,32,-129.7868396,2,18,-7274.710264,3,29,-104.6414394,3,28,-97855.7121,2,10,-10.32577605,1,8,-7.033471608,4,33,-39.30926371,3,27,-53.80507446,3,20,0,9,80,7.30033306,6,50,53.70643007,8,79,0.780441096,8,75,43.74467295,7,68,0.629235444,8,71,588.4311494,8,79,0.062091503,8,70,0.042294044,4,30,0.236376546,6,50,0.323543523,6,58,0,7,60,0.268292683,4,35,0.152152563,4,36,0.215800636,3,23,0.32078473,5,48,0.016556291,5,49,0.137080192,7,62,0.028632025,3,20,0.194061506,8,73,5913.640058,1916404.757
4966,40131042023,AZ,1909,-365.0028773,5,45,-2685.220159,5,45,-39.02058211,4,37,-2187.151101,5,44,-31.46058484,5,43,-35160.93544,3,22,0,7,63,-2.12335898,5,43,-15.80172064,4,38,-20.26443691,4,36,0,9,80,7.30033306,6,50,53.70643007,8,79,0.780441096,8,75,43.74467295,7,68,0.629235444,8,71,703.2452491,9,83,0,4,39,0.042468782,4,30,0.31604634,6,57,0.405304034,7,61,0,7,60,0.330277632,5,46,0.155140153,4,38,0.299109481,4,37,0.361445783,6,54,0,4,36,0.086419753,5,47,0.037192247,3,27,0.146673651,7,62,3792.453458,911569.5911
4967,40131042031,AZ,1466,-1092.315981,4,33,-7780.621498,4,34,-134.5313275,2,17,-6453.774997,4,31,-94.5024525,4,30,-15252.37286,4,32,0,7,63,-6.857280763,4,34,-150.8688068,1,8,-200.5052375,1,6,0,9,80,7.529208743,6,56,53.63093137,8,78,0.927309007,9,86,44.48513066,8,74,0.651394564,9,80,105.1328564,4,34,0,4,39,0.04726645,4,36,1.039921377,9,83,1.3820596,9,84,0,7,60,0.257507161,4,32,0.118578103,2,19,0.332196453,5,43,0.182817869,3,25,0,4,36,0.025922233,2,15,0.024556617,2,18,0.145975443,7,62,4233.304692,1085710.092
4968,40131042032,AZ,967,-389.3718882,5,44,-2773.515482,5,45,-47.95564465,4,35,-2300.541785,5,43,-33.68677106,5,43,-20064.4185,3,28,0,7,63,-2.489888604,5,43,-58.50800452,3,21,-76.50918268,2,15,0,9,80,7.529208743,6,56,53.63093137,8,78,0.927309007,9,86,44.48513066,8,74,0.651394564,9,80,387.9817721,7,69,0,4,39,0.048146493,4,37,1.131357945,9,84,1.479443238,9,86,0,7,60,0.30298869,5,41,0.154763246,4,38,0.335056877,5,43,0.270920502,5,40,0,4,36,0.117845118,6,57,0.047569804,4,36,0.157187177,7,66,3832.74311,777226.0927
4969,40131042033,AZ,919,2035.939986,8,70,14502.1026,8,70,250.7495211,8,78,12029.02714,8,72,176.1407186,8,73,148342.6014,9,81,12.08871962,8,73,12.6365192,8,70,342.5693406,9,85,413.4096622,9,85,0,9,80,7.529208743,6,56,53.63093137,8,78,0.927309007,9,86,44.48513066,8,74,0.651394564,9,80,548.5929935,8,78,0.044705882,7,66,0.046731727,4,35,1.26687235,9,86,1.528850391,9,86,0,7,60,0.650707291,9,80,0.252271102,8,72,0.815016322,9,85,0.486398259,7,69,0,4,36,0.091428571,5,49,0.100108814,9,82,0.020674646,1,3,2656.621825,285092.6004
4970,40131042034,AZ,1498,617.7985886,6,57,4400.610322,6,57,76.08903077,7,66,3650.164562,6,59,53.44926083,6,59,17773.40398,7,63,1.720200996,7,65,3.835604819,6,59,99.56150333,8,74,122.5602304,8,75,0,9,80,7.529208743,6,56,53.63093137,8,78,0.927309007,9,86,44.48513066,8,74,0.651394564,9,80,216.6072747,6,52,0.020964361,6,55,0.04674512,4,35,1.213371728,9,86,1.493660839,9,86,0,7,60,0.411243793,6,58,0.182409858,6,50,0.405206943,6,52,0.417280643,7,61,0,4,36,0.080382775,5,44,0.082777036,7,69,0.108811749,5,49,3957.393608,644120.8763
4971,40131042035,AZ,2106,544.1932783,6,56,3876.316006,6,56,67.02368679,7,65,3215.27931,6,57,47.08124786,6,58,25029.55013,7,64,0,7,63,3.29561997,6,58,79.23334573,8,71,102.5068771,8,73,0,9,80,7.529208743,6,56,53.63093137,8,78,0.927309007,9,86,44.48513066,8,74,0.651394564,9,80,346.2973821,7,66,0,4,39,0.045596687,4,34,1.096236251,9,84,1.418238163,9,85,0,7,60,0.390788224,6,55,0.190678348,6,54,0.441120608,6,57,0.34045584,6,51,0.055718475,8,72,0.130136986,7,60,0.072649573,7,60,0.103988604,5,46,3928.745166,939416.6591
4972,40131042041,AZ,1093,-93.19208669,5,49,-659.9694881,5,49,-10.62046518,5,46,-550.5150258,5,48,-8.020267815,5,48,-4161.5346,5,42,0,7,63,-0.559007065,5,48,-17.09693446,4,37,-21.83683462,4,35,0,9,80,7.536306284,6,57,53.37075686,8,74,0.858861319,9,80,44.51933631,8,75,0.648587202,8,79,336.5371511,7,65,0,4,39,0.045206075,4,33,1.382603815,9,88,1.765912534,9,88,0,7,60,0.34515478,5,48,0.183721806,6,51,0.389752973,6,51,0.300556586,5,44,0.127610209,9,86,0.062087186,4,36,0.015553522,2,12,0.206770357,8,76,5277.546928,1040873.733
4973,40131042042,AZ,2516,618.4981977,6,57,4380.092274,6,57,70.48601236,7,65,3653.663775,6,59,53.22899578,6,59,21735.50586,7,64,1.382481734,7,65,3.591879522,6,58,167.274472,8,79,171.021568,8,78,0,9,80,7.536306284,6,57,53.37075686,8,74,0.858861319,9,80,44.51933631,8,75,0.648587202,8,79,264.8438265,6,58,0.016845329,6,51,0.043766505,4,32,2.03821395,10,92,2.083871743,10,90,0,7,60,0.389087263,6,55,0.168381458,5,44,0.451112878,6,58,0.327061649,5,49,0.010719755,5,42,0.074733096,5,42,0.050079491,4,38,0.096581876,5,43,4897.131233,1143143.858
4974,40131042051,AZ,1575,1450.920014,7,66,10254.60566,7,65,179.2998847,8,74,8545.55266,7,67,125.8054334,7,68,66935.29078,8,72,0,7,63,9.307491095,7,67,231.7611301,9,82,293.2512761,9,82,0,9,80,7.613887158,6,59,53.81234641,9,81,0.940898931,9,87,44.84387358,8,79,0.660179999,9,82,351.2514447,7,66,0,4,39,0.048842242,4,38,1.216195983,9,86,1.538873338,9,86,0,7,60,0.477460317,7,66,0.209015894,7,61,0.532063492,7,65,0.422857143,7,61,0,4,36,0.10107949,6,52,0.031746032,3,23,0.166349206,7,68,6352.971081,1070284.641
4975,40131042052,AZ,796,-146.5583457,5,48,-1035.824186,5,48,-18.11119444,5,43,-863.191664,5,48,-12.70768617,5,47,-19283.58423,3,29,-1.232683073,3,21,-0.980100547,5,46,-27.34967126,4,32,-36.71426507,3,27,0,9,80,7.613887158,6,59,53.81234641,9,81,0.940898931,9,87,44.84387358,8,79,0.660179999,9,82,1001.806029,9,89,0.064039409,8,71,0.050917435,5,40,1.420849217,9,88,1.907351438,9,89,0,7,60,0.332286432,5,46,0.162730272,5,42,0.190954774,2,19,0.47361809,7,67,0.034782609,7,63,0.032051282,3,20,0.085427136,8,71,0.159547739,7,67,3282.891496,454427.1292
4976,40131042053,AZ,1463,1850.073915,7,69,13075.68871,7,69,228.6260004,8,77,10896.46839,8,71,160.4150114,8,71,54577.4869,8,70,0,7,63,12.33274257,7,69,369.0914825,9,85,462.6776538,9,86,0,9,80,7.613887158,6,59,53.81234641,9,81,0.940898931,9,87,44.84387358,8,79,0.660179999,9,82,224.6109322,6,53,0,4,39,0.050754789,5,40,1.518977635,9,89,1.904126867,9,89,0,7,60,0.522556391,8,70,0.287606629,8,79,0.605604921,8,71,0.439507861,7,63,0.152882206,10,90,0.252183406,9,80,0.136021873,11,95,0.139439508,7,60,3766.678351,733626.0304
4977,40131042054,AZ,1394,1349.289535,7,65,9536.316251,7,64,166.7407271,8,74,7946.974791,7,66,116.9933236,7,67,16614.22892,7,62,0,7,63,9.298120051,7,67,437.1672447,9,86,514.0884627,9,86,0,9,80,7.613887158,6,59,53.81234641,9,81,0.940898931,9,87,44.84387358,8,79,0.660179999,9,82,93.75220139,4,32,0,4,39,0.052468232,5,43,2.466884968,10,94,2.90094264,10,93,0,7,60,0.483594824,7,66,0.205028238,7,60,0.379483501,5,49,0.587706147,8,79,0.057437408,8,73,0.090047393,5,48,0.016499283,2,13,0.098995696,5,44,9219.108412,2791263.491
4978,40131042061,AZ,1562,354.2665893,6,55,2472.883946,6,54,43.53545888,7,62,2084.194572,6,55,30.65675371,6,55,6983.639656,6,59,0,7,63,2.25567569,6,56,56.01854441,7,69,69.08855293,8,70,0,9,80,7.668703825,7,61,53.52978562,8,76,0.942399171,9,87,45.11594198,9,82,0.663617658,9,83,151.1727771,5,43,0,4,39,0.048827943,4,38,1.212616822,9,85,1.495539422,9,86,0,7,60,0.386043534,6,54,0.210610298,7,61,0.341229193,5,44,0.430857875,7,62,0.049107143,8,70,0.167179487,7,68,0.069142125,6,56,0.206145967,8,76,6622.087855,920746.8194
4979,40131042062,AZ,1716,1478.528259,7,66,10320.55776,7,66,181.6948258,8,74,8698.366331,7,67,127.9456716,7,68,83734.55728,8,74,0,7,63,9.828880853,7,67,272.4184284,9,83,331.6792685,9,83,0,9,80,7.668703825,7,61,53.52978562,8,76,0.942399171,9,87,45.11594198,9,82,0.663617658,9,83,434.3072347,8,72,0,4,39,0.050979598,5,41,1.412956588,9,88,1.720325641,9,88,0,7,60,0.468822844,7,65,0.246718769,8,71,0.586829837,8,70,0.350815851,6,53,0.134653465,9,87,0.251836306,8,79,0.100815851,9,83,0.055361305,2,17,3314.338397,534462.6663
4980,40131042063,AZ,1368,21.8655732,6,50,152.6280676,6,50,2.687037931,6,51,128.6378969,6,50,1.892155548,6,50,879.6180695,6,54,0.335816675,7,64,0.139954581,6,50,3.16749207,6,53,3.897674904,6,54,0,9,80,7.668703825,7,61,53.52978562,8,76,0.942399171,9,87,45.11594198,9,82,0.663617658,9,83,308.5000513,7,63,0.117777778,8,79,0.049084935,4,38,1.110904266,9,84,1.366994323,9,84,0,7,60,0.358552632,6,50,0.183156056,6,50,0.436403509,6,56,0.280701754,5,41,0.042222222,7,67,0.141509434,7,63,0.044590643,4,34,0.153508772,7,65,4367.897273,932656.0333
4981,40131042071,AZ,1428,-1952.994939,3,20,-14711.46729,3,20,-225.4440919,1,6,-11851.5285,2,17,-171.0881499,2,16,-245963.0678,1,3,0,7,63,-11.2315168,3,26,-45.56476491,3,24,-57.28702102,3,20,0,9,80,7.169444809,5,47,54.00579935,9,84,0.827605306,8,78,43.50696347,7,66,0.628064632,8,71,902.9304707,9,87,0,4,39,0.0412309,3,29,0.167268261,4,38,0.210300666,5,48,0,7,60,0.165708336,2,13,0.121767479,3,21,0.240896359,3,27,0.090520314,1,8,0.022727273,6,55,0.155172414,7,66,0,1,7,0.221288515,8,78,5390.264099,1193553.693
